set_num,name,year,theme,subtheme,pieces,minifigs,usretailprice,rating,reviewcount,agemin,agemax,outside_brand,baby,education,broad_theme
30167-1,Iron Man vs. Fighting Drone,2013,Marvel Super Heroes,Avengers,24,1,4.99,3.5,2,6,12,TRUE,FALSE,FALSE,Outside brand
30216-1,Lake-town Guard,2013,The Hobbit,The Desolation of Smaug,31,1,4.99,4.4,5,6,12,TRUE,FALSE,FALSE,Outside brand
30230-1,Mini Mech,2013,Space,Galaxy Squad,28,1,3.99,4.2,5,6,12,FALSE,FALSE,FALSE,Other
30231-1,Space Insectoid,2013,Space,Galaxy Squad,27,1,3.49,3.33333333333333,3,6,12,FALSE,FALSE,FALSE,Other
30240-1,Z-95 Headhunter,2013,Star Wars,The Clone Wars,54,NA,4.99,3,1,6,12,TRUE,FALSE,FALSE,Outside brand
30241-1,Mandalorian Fighter,2013,Star Wars,The Clone Wars,49,NA,4.99,3,2,6,12,TRUE,FALSE,FALSE,Outside brand
30242-1,Republic Frigate,2013,Star Wars,The Clone Wars,45,NA,4.99,0,0,NA,,TRUE,FALSE,FALSE,Outside brand
31000-1,Mini Speeder,2013,Creator,,65,NA,6.99,5,1,6,12,FALSE,FALSE,FALSE,Other
31002-1,Super Racer,2013,Creator,,121,NA,14.99,4.66666666666667,3,6,12,FALSE,FALSE,FALSE,Other
31003-1,Red Rotors,2013,Creator,,145,NA,14.99,4,3,6,12,FALSE,FALSE,FALSE,Other
31004-1,Fierce Flyer,2013,Creator,,166,NA,14.99,4.83333333333333,6,7,12,FALSE,FALSE,FALSE,Other
31005-1,Construction Hauler,2013,Creator,,256,NA,17.99,5,1,7,12,FALSE,FALSE,FALSE,Other
31006-1,Highway Speedster,2013,Creator,,286,NA,24.99,4.25,4,7,12,FALSE,FALSE,FALSE,Other
31007-1,Power Mech,2013,Creator,,223,NA,19.99,5,3,7,12,FALSE,FALSE,FALSE,Other
31008-1,Thunder Wings,2013,Creator,,235,NA,19.99,4,1,7,12,FALSE,FALSE,FALSE,Other
31009-1,Small Cottage,2013,Creator,,271,1,24.99,5,2,7,12,FALSE,FALSE,FALSE,Other
31010-1,Treehouse,2013,Creator,,356,1,29.99,4,3,7,12,FALSE,FALSE,FALSE,Other
31011-1,Aviation Adventures,2013,Creator,,618,NA,59.99,4.66666666666667,3,8,12,FALSE,FALSE,FALSE,Other
31012-1,Family House,2013,Creator,,756,2,69.99,5,4,8,12,FALSE,FALSE,FALSE,Other
31313-1,Mindstorms EV3,2013,Mindstorms,EV3,601,NA,349.99,4.66666666666667,3,10,,FALSE,FALSE,TRUE,Educational
40052-1,Springtime Scene,2013,Seasonal,Spring,88,2,7.99,2,1,6,,FALSE,FALSE,FALSE,Other
40053-1,Easter Bunny with Basket,2013,Seasonal,Easter,96,NA,4.99,0,0,6,,FALSE,FALSE,FALSE,Other
40054-1,Summer Scene,2013,Seasonal,Summer,40,1,4.99,4,1,6,,FALSE,FALSE,FALSE,Other
40056-1,Thanksgiving Feast,2013,Seasonal,Thanksgiving,46,2,7.99,5,2,6,,FALSE,FALSE,FALSE,Other
40057-1,Fall Scene,2013,Seasonal,Fall,72,3,7.99,4.5,2,6,,FALSE,FALSE,FALSE,Other
40059-1,Santa's Sleigh,2013,Seasonal,Christmas,77,2,7.99,3,1,6,,FALSE,FALSE,FALSE,Other
40061-1,Igloo,2013,Promotional,Monthly Mini Model Build,40,NA,0,0,0,6,,FALSE,FALSE,FALSE,Other
40080-1,Friends Pencil Holder,2013,Friends,,138,NA,14.99,3,1,6,,FALSE,FALSE,FALSE,Other
41000-1,Water Scooter Fun,2013,Friends,Summer,28,1,6.99,3.5,4,5,12,FALSE,FALSE,FALSE,Other
41001-1,Mia's Magic Tricks,2013,Friends,,90,1,9.99,4,2,5,12,FALSE,FALSE,FALSE,Other
41003-1,Olivia's Newborn Foal,2013,Friends,,70,1,9.99,3.66666666666667,3,5,12,FALSE,FALSE,FALSE,Other
41004-1,Rehearsal Stage,2013,Friends,,198,1,19.99,4,1,6,12,FALSE,FALSE,FALSE,Other
41005-1,Heartlake High,2013,Friends,,487,3,49.99,0,0,6,12,FALSE,FALSE,FALSE,Other
41006-1,Downtown Bakery,2013,Friends,,253,2,29.99,4.5,2,6,12,FALSE,FALSE,FALSE,Other
41007-1,Heartlake Pet Salon,2013,Friends,,242,2,29.99,0,0,6,12,FALSE,FALSE,FALSE,Other
41008-1,Heartlake City Pool,2013,Friends,,423,2,39.99,5,2,6,12,FALSE,FALSE,FALSE,Other
41009-1,Andrea's Bedroom,2013,Friends,,75,1,9.99,4.5,2,5,12,FALSE,FALSE,FALSE,Other
41011-1,Stephanie's Soccer Practice,2013,Friends,,80,1,9.99,4,2,5,12,FALSE,FALSE,FALSE,Other
41013-1,Emma's Sports Car,2013,Friends,,159,1,14.99,5,1,5,12,FALSE,FALSE,FALSE,Other
41015-1,Dolphin Cruiser,2013,Friends,Summer,612,3,69.99,5,2,7,12,FALSE,FALSE,FALSE,Other
41017-1,Squirrel's Tree House,2013,Friends,Animals series 1,41,NA,4.99,3.75,4,5,12,FALSE,FALSE,FALSE,Other
41018-1,Cat's Playground,2013,Friends,Animals series 1,31,NA,4.99,3.66666666666667,3,5,12,FALSE,FALSE,FALSE,Other
41019-1,Turtle's Little Oasis,2013,Friends,Animals series 1,33,NA,4.99,3.75,4,5,12,FALSE,FALSE,FALSE,Other
41020-1,Hedgehog's Hideaway,2013,Friends,Animals series 2,34,NA,4.99,3.5,2,5,12,FALSE,FALSE,FALSE,Other
41021-1,Poodle's Little Palace,2013,Friends,Animals series 2,46,NA,4.99,3.5,2,5,12,FALSE,FALSE,FALSE,Other
41022-1,Bunny's Hutch,2013,Friends,Animals series 2,37,NA,4.99,3,3,5,12,FALSE,FALSE,FALSE,Other
41023-1,Fawn's Forest,2013,Friends,Animals series 3,35,NA,4.99,3,2,5,12,FALSE,FALSE,FALSE,Other
41024-1,Parrot's Perch,2013,Friends,Animals series 3,32,NA,4.99,3,1,5,12,FALSE,FALSE,FALSE,Other
41025-1,Puppy's Playhouse,2013,Friends,Animals series 3,39,NA,4.99,0,0,5,12,FALSE,FALSE,FALSE,Other
42000-1,Grand Prix Racer,2013,Technic,,1141,NA,129.99,4.25,8,11,16,FALSE,FALSE,FALSE,Other
42001-1,Mini Off-Roader,2013,Technic,,100,NA,12.99,5,3,7,14,FALSE,FALSE,FALSE,Other
42002-1,Hovercraft,2013,Technic,,170,NA,19.99,4,2,8,14,FALSE,FALSE,FALSE,Other
42004-1,Mini Backhoe Loader,2013,Technic,,246,NA,24.99,5,5,8,14,FALSE,FALSE,FALSE,Other
42005-1,Monster Truck,2013,Technic,,329,NA,49.99,3,2,9,16,FALSE,FALSE,FALSE,Other
42006-1,Excavator,2013,Technic,,720,NA,79.99,4.375,8,10,16,FALSE,FALSE,FALSE,Other
42007-1,Moto Cross Bike,2013,Technic,,253,NA,39.99,4.25,4,9,16,FALSE,FALSE,FALSE,Other
42008-1,Service Truck,2013,Technic,,1276,NA,129.99,4.66666666666667,3,10,16,FALSE,FALSE,FALSE,Other
42009-1,Mobile Crane MK II,2013,Technic,,2606,NA,219.99,4.75,8,11,16,FALSE,FALSE,FALSE,Other
42011-1,Race Car,2013,Technic,,158,NA,19.99,4.5,4,7,14,FALSE,FALSE,FALSE,Other
45500-1,EV3 Intelligent Brick,2013,Mindstorms,EV3,1,NA,204.99,0,0,10,,FALSE,FALSE,TRUE,Educational
45502-1,EV3 Large Servo Motor,2013,Mindstorms,EV3,1,NA,27.99,0,0,10,,FALSE,FALSE,TRUE,Educational
45503-1,EV3 Medium Servo Motor,2013,Mindstorms,EV3,1,NA,22.99,0,0,10,,FALSE,FALSE,TRUE,Educational
45504-1,EV3 Ultrasonic Sensor,2013,Mindstorms,EV3,1,NA,32.99,0,0,10,,FALSE,FALSE,TRUE,Educational
45505-1,EV3 Gyro Sensor,2013,Mindstorms,EV3,1,NA,32.99,0,0,10,,FALSE,FALSE,TRUE,Educational
45507-1,EV3 Touch Sensor,2013,Mindstorms,EV3,1,NA,22.99,0,0,10,,FALSE,FALSE,TRUE,Educational
45508-1,EV3 Infrared Beacon,2013,Mindstorms,EV3,1,NA,32.99,0,0,10,,FALSE,FALSE,TRUE,Educational
45509-1,EV3 Infrared Sensor,2013,Mindstorms,EV3,1,NA,32.99,0,0,10,,FALSE,FALSE,TRUE,Educational
50003-1,Batman,2013,Games,Licensed,257,8,29.99,5,1,6,,FALSE,FALSE,FALSE,Other
50004-1,Story Mixer,2013,Games,,425,NA,29.99,0,0,NA,,FALSE,FALSE,FALSE,Other
60000-1,Fire Motorcycle,2013,City,Fire,40,1,6.99,4,7,5,12,FALSE,FALSE,FALSE,Other
60002-1,Fire Truck,2013,City,Fire,209,2,19.99,3.75,4,5,12,FALSE,FALSE,FALSE,Other
60003-1,Fire Emergency,2013,City,Fire,301,3,39.99,4,2,5,12,FALSE,FALSE,FALSE,Other
60004-1,Fire Station,2013,City,Fire,752,5,99.99,4.5,6,6,12,FALSE,FALSE,FALSE,Other
60005-1,Fire Boat,2013,City,Fire,222,4,29.99,5,1,5,12,FALSE,FALSE,FALSE,Other
60006-1,Police ATV,2013,City,Police,51,2,6.99,4,4,5,12,FALSE,FALSE,FALSE,Other
60007-1,High Speed Chase,2013,City,Police,283,3,29.99,4.33333333333333,6,5,12,FALSE,FALSE,FALSE,Other
60008-1,Museum Break-in,2013,City,Police,563,6,69.99,4.33333333333333,3,6,12,FALSE,FALSE,FALSE,Other
60009-1,Helicopter Arrest,2013,City,Police,352,5,49.99,0,0,5,12,FALSE,FALSE,FALSE,Other
60011-1,Surfer Rescue,2013,City,Coast Guard,32,2,6.99,4,5,5,12,FALSE,FALSE,FALSE,Other
60013-1,Coast Guard Helicopter,2013,City,Coast Guard,230,4,39.99,4.8,5,5,12,FALSE,FALSE,FALSE,Other
60014-1,Coast Guard Patrol,2013,City,Coast Guard,449,6,79.99,4,2,5,12,FALSE,FALSE,FALSE,Other
60015-1,Coast Guard Plane,2013,City,Coast Guard,279,3,44.99,4,1,5,12,FALSE,FALSE,FALSE,Other
60016-1,Tanker Truck,2013,City,Great Vehicles,191,1,19.99,3.5,2,5,12,FALSE,FALSE,FALSE,Other
60017-1,Flatbed Truck,2013,City,Great Vehicles,212,2,19.99,4.66666666666667,9,6,12,FALSE,FALSE,FALSE,Other
60018-1,Cement Mixer,2013,City,Great Vehicles,221,2,19.99,4.75,8,5,12,FALSE,FALSE,FALSE,Other
60019-1,Stunt Plane,2013,City,Airport,140,2,19.99,4.5,6,5,12,FALSE,FALSE,FALSE,Other
60020-1,Cargo Truck,2013,City,Cargo,321,3,39.99,4.75,4,5,12,FALSE,FALSE,FALSE,Other
60021-1,Cargo Heliplane,2013,City,Cargo,393,3,44.99,4.2,5,5,12,FALSE,FALSE,FALSE,Other
60022-1,Cargo Terminal,2013,City,Cargo,658,5,99.99,4.5,4,6,12,FALSE,FALSE,FALSE,Other
60025-1,Grand Prix Truck,2013,City,Great Vehicles,315,3,29.99,3.25,4,5,12,FALSE,FALSE,FALSE,Other
60026-1,Town Square,2013,City,Town,914,9,119.99,5,2,6,12,FALSE,FALSE,FALSE,Other
60027-1,Monster Truck Transporter,2013,City,Great Vehicles,299,3,29.99,3,1,5,12,FALSE,FALSE,FALSE,Other
70000-1,Razcal's Glider,2013,Legends of Chima,,109,1,11.99,4.66666666666667,6,7,14,FALSE,FALSE,FALSE,Other
70002-1,Lennox' Lion Attack,2013,Legends of Chima,,230,2,24.99,4.5,2,7,14,FALSE,FALSE,FALSE,Other
70003-1,Eris' Eagle Interceptor,2013,Legends of Chima,,348,3,34.99,5,6,8,14,FALSE,FALSE,FALSE,Other
70004-1,Wakz' Pack Tracker,2013,Legends of Chima,,297,3,29.99,4,3,8,14,FALSE,FALSE,FALSE,Other
70005-1,Laval's Royal Fighter,2013,Legends of Chima,,417,3,39.99,4,3,8,14,FALSE,FALSE,FALSE,Other
70007-1,Eglor's Twin Bike,2013,Legends of Chima,,223,2,24.99,4,1,7,14,FALSE,FALSE,FALSE,Other
70010-1,The Lion CHI Temple,2013,Legends of Chima,,1258,7,119.99,5,2,8,14,FALSE,FALSE,FALSE,Other
70013-1,Equila's Ultra Striker,2013,Legends of Chima,,339,3,39.99,4,1,8,14,FALSE,FALSE,FALSE,Other
70014-1,The Croc Swamp Hideout,2013,Legends of Chima,,647,5,69.99,4,2,NA,,FALSE,FALSE,FALSE,Other
70100-1,Ring of Fire,2013,Legends of Chima,Speedorz,83,1,14.99,4.25,4,6,12,FALSE,FALSE,FALSE,Other
70101-1,Target Practice,2013,Legends of Chima,Speedorz,101,1,14.99,4,4,7,12,FALSE,FALSE,FALSE,Other
70102-1,CHI Waterfall,2013,Legends of Chima,Speedorz,106,1,14.99,0,0,6,12,FALSE,FALSE,FALSE,Other
70103-1,Boulder Bowling,2013,Legends of Chima,Speedorz,93,1,14.99,4.33333333333333,3,6,12,FALSE,FALSE,FALSE,Other
70104-1,Jungle Gates,2013,Legends of Chima,Speedorz,81,1,14.99,3.5,2,6,12,FALSE,FALSE,FALSE,Other
70105-1,Nest Dive,2013,Legends of Chima,Speedorz,97,1,14.99,4,2,6,12,FALSE,FALSE,FALSE,Other
70106-1,Ice Tower,2013,Legends of Chima,Speedorz,101,1,14.99,3,1,6,12,FALSE,FALSE,FALSE,Other
70107-1,Skunk Attack,2013,Legends of Chima,Speedorz,97,1,14.99,4,1,NA,,FALSE,FALSE,FALSE,Other
70108-1,Royal Roost,2013,Legends of Chima,Speedorz,105,1,14.99,3,2,NA,,FALSE,FALSE,FALSE,Other
70109-1,Whirling Vines,2013,Legends of Chima,Speedorz,77,1,14.99,4,2,6,12,FALSE,FALSE,FALSE,Other
70110-1,Tower Target,2013,Legends of Chima,Speedorz,92,1,14.99,4,1,6,12,FALSE,FALSE,FALSE,Other
70111-1,Swamp Jump,2013,Legends of Chima,Speedorz,91,1,14.99,3,1,6,12,FALSE,FALSE,FALSE,Other
70112-1,Croc Chomp,2013,Legends of Chima,Speedorz,105,1,14.99,0,0,6,12,FALSE,FALSE,FALSE,Other
70113-1,CHI Battles,2013,Legends of Chima,Speedorz,92,2,19.99,5,1,6,12,FALSE,FALSE,FALSE,Other
70114-1,Sky Joust,2013,Legends of Chima,Speedorz,117,2,19.99,3,1,6,12,FALSE,FALSE,FALSE,Other
70115-1,Ultimate Speedor Tournament,2013,Legends of Chima,Speedorz,246,2,29.99,3,1,7,12,FALSE,FALSE,FALSE,Other
70200-1,CHI Laval,2013,Legends of Chima,Constraction,55,NA,14.99,4,1,6,12,FALSE,FALSE,FALSE,Other
70201-1,CHI Eris,2013,Legends of Chima,Constraction,67,NA,14.99,4,2,6,12,FALSE,FALSE,FALSE,Other
70202-1,CHI Gorzan,2013,Legends of Chima,Constraction,59,NA,14.99,4,1,6,12,FALSE,FALSE,FALSE,Other
70203-1,CHI Cragger,2013,Legends of Chima,Constraction,65,NA,14.99,4,1,6,12,FALSE,FALSE,FALSE,Other
70204-1,CHI Worriz,2013,Legends of Chima,Constraction,55,NA,14.99,3,1,6,12,FALSE,FALSE,FALSE,Other
70205-1,CHI Razar,2013,Legends of Chima,Constraction,68,NA,14.99,0,0,6,12,FALSE,FALSE,FALSE,Other
70400-1,Forest Ambush,2013,Castle,,90,4,11.99,4.5,6,5,12,FALSE,FALSE,FALSE,Other
70401-1,Gold Getaway,2013,Castle,,199,3,19.99,4.5,2,6,12,FALSE,FALSE,FALSE,Other
70402-1,The Gatehouse Raid,2013,Castle,,248,4,29.99,4.33333333333333,3,6,12,FALSE,FALSE,FALSE,Other
70403-1,Dragon Mountain,2013,Castle,,376,5,49.99,4.25,4,6,12,FALSE,FALSE,FALSE,Other
70500-1,Kai's Fire Mech,2013,Ninjago,The Final Battle,102,2,9.99,4.44444444444444,9,6,14,FALSE,FALSE,FALSE,Other
70502-1,Cole's Earth Driller,2013,Ninjago,The Final Battle,171,2,19.99,4.33333333333333,3,7,14,FALSE,FALSE,FALSE,Other
70504-1,Garmatron,2013,Ninjago,The Final Battle,328,3,39.99,4.75,4,8,14,FALSE,FALSE,FALSE,Other
70505-1,Temple of Light,2013,Ninjago,The Final Battle,565,5,69.99,5,2,8,14,FALSE,FALSE,FALSE,Other
70700-1,Space Swarmer,2013,Space,Galaxy Squad,86,2,11.99,4.57142857142857,7,7,14,FALSE,FALSE,FALSE,Other
70701-1,Swarm Interceptor,2013,Space,Galaxy Squad,218,2,19.99,4.875,8,7,14,FALSE,FALSE,FALSE,Other
70702-1,Warp Stinger,2013,Space,Galaxy Squad,310,3,29.99,4.14285714285714,7,8,14,FALSE,FALSE,FALSE,Other
70703-1,Star Slicer,2013,Space,Galaxy Squad,311,3,39.99,5,2,8,14,FALSE,FALSE,FALSE,Other
70704-1,Vermin Vaporizer,2013,Space,Galaxy Squad,506,3,59.99,4.75,4,8,14,FALSE,FALSE,FALSE,Other
70705-1,Bug Obliterator,2013,Space,Galaxy Squad,711,4,79.99,4.75,4,8,14,FALSE,FALSE,FALSE,Other
70706-1,Crater Creeper,2013,Space,Galaxy Squad,171,2,19.99,4,3,7,14,FALSE,FALSE,FALSE,Other
70707-1,CLS-89 Eradicator Mech,2013,Space,Galaxy Squad,440,2,39.99,4.75,4,8,14,FALSE,FALSE,FALSE,Other
70708-1,Hive Crawler,2013,Space,Galaxy Squad,560,3,69.99,4.8,5,8,14,FALSE,FALSE,FALSE,Other
70709-1,Galactic Titan,2013,Space,Galaxy Squad,1012,5,99.99,5,3,8,14,FALSE,FALSE,FALSE,Other
75000-1,Clone Troopers vs. Droidekas,2013,Star Wars,Episode II,124,4,12.99,4.06666666666667,15,6,12,TRUE,FALSE,FALSE,Outside brand
75001-1,Republic Troopers vs. Sith Troopers,2013,Star Wars,The Old Republic,63,4,12.99,4,11,6,12,TRUE,FALSE,FALSE,Outside brand
75002-1,AT-RT,2013,Star Wars,The Clone Wars,222,4,19.99,4,14,7,12,TRUE,FALSE,FALSE,Outside brand
75003-1,A-wing Starfighter,2013,Star Wars,Episode VI,177,3,24.99,4.5,12,7,12,TRUE,FALSE,FALSE,Outside brand
75004-1,Z-95 Headhunter,2013,Star Wars,The Clone Wars,373,3,49.99,4,7,8,14,TRUE,FALSE,FALSE,Outside brand
75005-1,Rancor Pit,2013,Star Wars,Episode VI,380,4,59.99,4,11,8,14,TRUE,FALSE,FALSE,Outside brand
75006-1,Jedi Starfighter & Planet Kamino,2013,Star Wars,Planet Set,61,1,9.99,3.5,4,6,12,TRUE,FALSE,FALSE,Outside brand
75007-1,Republic Assault Ship & Planet Coruscant,2013,Star Wars,Planet Set,74,1,9.99,3.75,4,6,12,TRUE,FALSE,FALSE,Outside brand
75008-1,TIE Bomber & Asteroid Field,2013,Star Wars,Planet Set,60,1,9.99,3.8,5,6,12,TRUE,FALSE,FALSE,Outside brand
75011-1,Tantive IV & Planet Alderaan,2013,Star Wars,Planet Set,102,1,9.99,4.5,2,6,12,TRUE,FALSE,FALSE,Outside brand
75012-1,BARC Speeder with Sidecar,2013,Star Wars,The Clone Wars,226,4,24.99,4.33333333333333,3,7,12,TRUE,FALSE,FALSE,Outside brand
75013-1,Umbaran MHC (Mobile Heavy Cannon),2013,Star Wars,The Clone Wars,493,4,49.99,4.66666666666667,3,8,14,TRUE,FALSE,FALSE,Outside brand
75015-1,Corporate Alliance Tank Droid,2013,Star Wars,Episode II,271,3,19.99,4.5,6,7,12,TRUE,FALSE,FALSE,Outside brand
75016-1,Homing Spider Droid,2013,Star Wars,Episode II,295,5,29.99,4.5,4,7,12,TRUE,FALSE,FALSE,Outside brand
75017-1,Duel on Geonosis,2013,Star Wars,Episode II,391,4,39.99,4.5,4,8,14,TRUE,FALSE,FALSE,Outside brand
75018-1,JEK-14's Stealth Starfighter,2013,Star Wars,Original Content,550,4,69.99,4.5,2,8,14,TRUE,FALSE,FALSE,Outside brand
75021-1,Republic Gunship,2013,Star Wars,Episode II,1175,7,119.99,4.8,5,9,14,TRUE,FALSE,FALSE,Outside brand
75022-1,Mandalorian Speeder,2013,Star Wars,The Clone Wars,211,3,24.99,4.33333333333333,6,8,14,TRUE,FALSE,FALSE,Outside brand
75025-1,Jedi Defender-class Cruiser,2013,Star Wars,The Old Republic,927,4,89.99,5,2,NA,,TRUE,FALSE,FALSE,Outside brand
76000-1,Arctic Batman vs. Mr. Freeze: Aquaman on Ice,2013,DC Comics Super Heroes,Batman,198,3,19.99,4.66666666666667,6,6,12,TRUE,FALSE,FALSE,Outside brand
76001-1,The Bat vs. Bane: Tumbler Chase,2013,DC Comics Super Heroes,The Dark Knight Trilogy,368,3,39.99,3.42857142857143,7,6,12,TRUE,FALSE,FALSE,Outside brand
76003-1,Superman: Battle of Smallville,2013,DC Comics Super Heroes,DC Extended Universe,418,5,49.99,3.8,5,6,12,TRUE,FALSE,FALSE,Outside brand
76004-1,Spider-Man: Spider-Cycle Chase,2013,Marvel Super Heroes,Ultimate Spider-Man,237,3,19.99,4.66666666666667,9,6,12,TRUE,FALSE,FALSE,Outside brand
76005-1,Spider-Man: Daily Bugle Showdown,2013,Marvel Super Heroes,Ultimate Spider-Man,476,5,49.99,5,3,6,12,TRUE,FALSE,FALSE,Outside brand
76007-1,Iron Man: Malibu Mansion Attack,2013,Marvel Super Heroes,Iron Man 3,364,5,39.99,4.25,4,6,12,TRUE,FALSE,FALSE,Outside brand
76008-1,Iron Man vs. The Mandarin: Ultimate Showdown,2013,Marvel Super Heroes,Iron Man 3,91,2,12.99,3.2,5,6,12,TRUE,FALSE,FALSE,Outside brand
76009-1,Superman: Black Zero Escape,2013,DC Comics Super Heroes,DC Extended Universe,168,3,19.99,3.33333333333333,6,6,12,TRUE,FALSE,FALSE,Outside brand
79005-1,The Wizard Battle,2013,The Lord of the Rings,The Fellowship of the Ring,113,2,12.99,4.61538461538462,13,8,14,TRUE,FALSE,FALSE,Outside brand
79006-1,The Council of Elrond,2013,The Lord of the Rings,The Fellowship of the Ring,243,4,29.99,4.8,10,8,14,TRUE,FALSE,FALSE,Outside brand
79007-1,Battle at the Black Gate,2013,The Lord of the Rings,The Return of the King,656,5,59.99,4.66666666666667,6,9,14,TRUE,FALSE,FALSE,Outside brand
79008-1,Pirate Ship Ambush,2013,The Lord of the Rings,The Return of the King,756,9,99.99,4,6,9,14,TRUE,FALSE,FALSE,Outside brand
79011-1,Dol Guldur Ambush,2013,The Hobbit,The Desolation of Smaug,217,3,19.99,4,5,8,14,TRUE,FALSE,FALSE,Outside brand
79013-1,Lake-town Chase,2013,The Hobbit,The Desolation of Smaug,470,5,49.99,4.66666666666667,3,8,14,TRUE,FALSE,FALSE,Outside brand
79014-1,Dol Guldur Battle,2013,The Hobbit,The Desolation of Smaug,797,8,69.99,4.33333333333333,3,9,14,TRUE,FALSE,FALSE,Outside brand
79100-1,Kraang Lab Escape,2013,Teenage Mutant Ninja Turtles,TV Series,90,2,12.99,3.75,4,5,12,TRUE,FALSE,FALSE,Outside brand
79101-1,Shredder's Dragon Bike,2013,Teenage Mutant Ninja Turtles,TV Series,198,3,24.99,4,1,6,12,TRUE,FALSE,FALSE,Outside brand
79102-1,Stealth Shell in Pursuit,2013,Teenage Mutant Ninja Turtles,TV Series,162,3,19.99,4,1,6,12,TRUE,FALSE,FALSE,Outside brand
79103-1,Turtle Lair Attack,2013,Teenage Mutant Ninja Turtles,TV Series,488,6,49.99,4.66666666666667,3,6,12,TRUE,FALSE,FALSE,Outside brand
79104-1,The Shellraiser Street Chase,2013,Teenage Mutant Ninja Turtles,TV Series,620,5,59.99,3.6,5,7,14,TRUE,FALSE,FALSE,Outside brand
79105-1,Baxter Robot Rampage,2013,Teenage Mutant Ninja Turtles,TV Series,397,5,39.99,3.5,2,6,12,TRUE,FALSE,FALSE,Outside brand
79106-1,Cavalry Builder Set,2013,The Lone Ranger,,69,4,12.99,4.5,4,6,14,TRUE,FALSE,FALSE,Outside brand
79107-1,Comanche Camp,2013,The Lone Ranger,,161,3,19.99,3.66666666666667,3,7,14,TRUE,FALSE,FALSE,Outside brand
79108-1,Stagecoach Escape,2013,The Lone Ranger,,279,5,29.99,4.5,8,7,14,TRUE,FALSE,FALSE,Outside brand
79109-1,Colby City Showdown,2013,The Lone Ranger,,587,5,49.99,4,2,8,14,TRUE,FALSE,FALSE,Outside brand
79110-1,Silver Mine Shootout,2013,The Lone Ranger,,644,5,69.99,5,3,9,14,TRUE,FALSE,FALSE,Outside brand
79111-1,Constitution Train Chase,2013,The Lone Ranger,,699,7,99.99,4.42857142857143,7,8,14,TRUE,FALSE,FALSE,Outside brand
850581-1,Friends Brick Calendar,2013,Friends,,140,NA,14.99,0,0,6,,FALSE,FALSE,FALSE,Other
850702-1,Classic Picture Frame,2013,Miscellaneous,Photo frames,55,1,14.99,0,0,6,,FALSE,FALSE,FALSE,Other
850751-1,Orlando Picture Frame,2013,Miscellaneous,Photo frames,102,NA,14.99,0,0,NA,,FALSE,FALSE,FALSE,Other
850779-1,Legends of Chima Minifigure Accessory Set,2013,Legends of Chima,Accessory Sets,42,4,14.99,0,0,6,,FALSE,FALSE,FALSE,Other
850839-1,Classic Pirate Set,2013,Pirates,,39,4,14.99,0,0,6,,FALSE,FALSE,FALSE,Other
850842-1,Fire Truck Holiday Bauble,2013,Seasonal,Christmas,34,NA,7.99,0,0,6,,FALSE,FALSE,FALSE,Other
850850-1,Santa Holiday Bauble,2013,Seasonal,Christmas,23,NA,7.99,5,1,6,,FALSE,FALSE,FALSE,Other
2000431-1,Connections Kit,2013,Serious Play,,2455,NA,754.99,0,0,NA,,FALSE,FALSE,TRUE,Educational
10241-1,Maersk Line Triple-E,2014,Creator Expert,Maersk,1518,NA,149.99,4,2,12,,FALSE,FALSE,FALSE,Other
10243-1,Parisian Restaurant,2014,Creator Expert,Modular Buildings,2469,5,159.99,5,20,16,,FALSE,FALSE,FALSE,Other
10244-1,Fairground Mixer,2014,Creator Expert,Fairground,1746,12,149.99,5,4,16,,FALSE,FALSE,FALSE,Other
10521-1,Baby Calf,2014,Duplo,,9,1,6.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10522-1,Farm Animals,2014,Duplo,,12,NA,9.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10524-1,Farm Tractor,2014,Duplo,,29,1,19.99,4,1,2,5,FALSE,TRUE,FALSE,Baby
10525-1,Big Farm,2014,Duplo,,121,2,59.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10526-1,Peter Pan's Visit,2014,Duplo,Jake and the Never Land Pirates,39,2,29.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10527-1,Ambulance,2014,Duplo,,14,1,14.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10528-1,School Bus,2014,Duplo,,26,3,19.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10529-1,Truck,2014,Duplo,,16,1,14.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10532-1,My First Police Set,2014,Duplo,,39,2,24.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10538-1,Fire and Rescue Team,2014,Duplo,Disney Planes,30,NA,29.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10539-1,Beach Racing,2014,Duplo,Jake and the Never Land Pirates,37,1,24.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10542-1,Sleeping Beauty's Fairy Tale,2014,Duplo,Disney Princess,55,2,34.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10543-1,Superman Rescue,2014,Duplo,,19,1,19.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
10544-1,The Joker Challenge,2014,Duplo,,40,2,29.99,0,0,2,5,FALSE,TRUE,FALSE,Baby
